GeneSymbol,GSM1498849,GSM1498850,GSM1498851,GSM1498852,GSM1498853,GSM1498854,GSM1498855,GSM1498856
SLC15A3,8.956536,10.2261355,10.2044385,8.9685635,9.548441,9.550137,10.3397125,10.339182
SLC15A4,5.983957,6.5427604,6.5585356,5.7448797,8.3576,8.369357,6.888034,6.883876
SLC15A5,4.805029,4.9232216,4.798271,4.418961,4.8908367,4.8414865,5.028971,4.733826
SLC16A1,6.794838,4.6606913,4.6343803,6.7401576,7.6395636,7.6244154,5.189026,5.119056
SLC16A10,4.388473,7.6636615,7.753281,3.9257755,7.9756236,7.9487247,7.39695,7.337913
SLC16A11,6.315176,6.1339173,6.135995,6.3638487,5.4663935,5.152956,5.1456423,5.025887
SLC16A12,6.0140476,6.0608125,5.891683,5.759212,6.185171,6.1254086,5.2821245,5.0664687
SLC16A13,6.5722027,5.497838,5.612961,6.4361196,5.920413,5.8607407,5.681022,5.6278124
SLC16A14,4.2547536,4.0656524,3.9275773,4.1066756,5.61463,5.621502,6.29397,6.3002462
SLC16A2,6.3514185,6.291735,6.2862024,6.2421265,6.840199,6.827718,6.919266,8.092321
SLC16A3,5.5087266,5.209107,4.980882,5.350889,5.365479,5.2659626,6.649492,6.8099723
SLC16A5,11.940626,11.571085,11.536953,11.930934,13.567485,13.575793,11.765841,11.738886
SLC16A7,2.3671098,4.0463123,3.9136386,2.4148831,4.35769625,4.3579875,4.0400581,4.10956445
SLC16A8,7.875664,7.542727,7.638894,7.8433356,7.3660493,7.3655715,7.5067096,7.5375338
SLC16A9,4.8621955,5.2229214,5.003164,4.7401924,5.6929216,5.640719,4.664953,4.19042
SLC17A1,7.3174324,6.5037665,6.4442596,7.389321,5.6894975,5.7115765,7.234878,7.223288
SLC17A3,6.6365618,6.434594,6.6317773,6.6391232,6.6335925,6.6293165,6.2740375,6.28879285
SLC17A4,5.624988,6.292402,6.303876,5.7511683,5.9714293,6.0411134,5.873662,5.978069
SLC17A5,8.779131,9.035518,9.064241,8.788652,7.65452,7.614766,8.406942,8.37624
SLC17A9,4.968153,6.185549,5.9752693,5.2652617,3.8657632,3.9944541,5.085603,5.2086983
SLC18A1,5.7267418,5.9894809,6.045126733,5.7748812,5.270630967,5.292988933,5.187445067,5.127126933
SLC18A2,2.927194,3.615686,3.5210595,2.4148831,5.2493334,5.13032,4.155131,4.497097
SLC18B1,7.095331,7.08571565,7.0424095,7.0374092,7.22725985,7.15472675,7.1245858,7.0787765
SLC19A1,6.24335,4.205058,4.764452,6.1961317,4.2662635,4.4597,3.5707362,3.644274
SLC19A2,6.27833,6.8058233,6.6843596,6.366456,7.8269997,7.8525825,6.363716,6.30467
SLC19A3,8.93899115,5.0576432,5.11209575,8.9047015,8.8985655,8.866572,5.592988,5.65037705
SLC1A2,5.0365853,4.3429728,4.5502768,5.049736,4.480813,4.3921766,4.2912226,3.9697852
SLC1A5,7.974474233,7.527961867,7.541825167,7.9834628,9.327664,9.3236435,7.532459433,7.5489702
SLC1A6,6.4033175,6.253544,6.08821,6.4355927,6.0584316,5.999453,5.217396,5.394834
SLC20A1,3.9096544,5.1808057,4.781798,3.7714822,6.763187,6.743052,4.4854407,4.3757353
SLC20A2,7.3796697,7.4209995,7.418713,7.336997,8.387205,8.307788,7.5946236,7.570952
SLC22A1,8.8740133,8.2946675,8.2272215,8.9136385,7.907856,7.9089733,7.6229663,7.51204365
SLC22A10,4.1765537,4.4837866,4.368747,4.286641,4.1462765,4.27291,3.7885656,3.9245377
SLC22A12,5.196392,5.0429454,5.2439356,5.069845,4.8104453,4.857814,4.7860537,4.734648
SLC22A13,12.075648,11.302832,11.345022,12.09615,10.865835,10.892284,10.411857,10.442248
SLC22A14,5.152674,5.1804023,4.8728848,4.978662,3.8918877,3.856775,6.0917583,6.172156
SLC22A15,5.242555,4.917026,5.125885,4.918936,5.892316,5.972606,4.916646,4.918194
SLC22A16,5.358329,5.4971924,5.5328155,5.168386,3.9574833,3.7021234,4.2325997,4.1241574
SLC22A17,7.38006,6.4797818,6.456713,7.414218,6.6615915,6.62084925,6.9286047,6.94796025
SLC22A18,10.184922,10.203524,10.166762,10.159992,10.121284,10.09731,9.742053,9.744826
SLC22A18AS,3.744232,5.9297338,6.0875554,3.7928915,5.2350326,5.436566,5.7441964,5.9075003
SLC22A2,4.7702637,3.7386425,4.7437315,4.7596626,8.753183,8.784885,5.507673,5.590441
SLC22A23,5.332176,6.437679,6.18181,5.2119827,5.6981945,5.768196,6.5091357,6.580228
SLC22A24,5.9267626,6.135744,5.7553897,6.020981,5.9528637,5.93566,6.146546,6.198722
SLC22A3,6.3846498,6.840585,6.7783756,6.5724883,8.918218,8.935753,7.2766643,7.2671137
SLC22A31,5.225092,5.084145,4.813168,4.804491,5.22582,5.199788,4.8082523,4.709682
SLC22A5,3.4412038,3.544097,3.398861,3.0415182,4.431361,4.2389026,3.7415144,3.8879783
SLC22A6,7.003625,6.4960885,6.57464915,7.0564295,6.54657465,6.44756835,5.80058625,5.78102085
SLC22A8,6.554897,6.24038765,6.0701498,6.6085813,5.09644945,5.03564965,6.4320502,6.3569633
SLC22A9,3.5871952,4.4265847,4.683904,3.5816846,4.550014,4.4907365,4.4542365,4.1838655
SLC23A1,2.3671098,2.4042,2.4315624,2.4148831,2.32205,2.322106,3.3786302,3.3170342
SLC23A2,5.682083,6.273992,6.250195,5.5446677,6.1594963,6.0976334,6.060695,6.102102
SLC24A1,5.125885,5.2434273,5.0018516,5.3364234,5.0344996,5.011185,5.1862054,5.028843
SLC24A2,4.138874,4.3722486,3.6685903,3.6253483,3.9638612,3.5280414,3.288745,3.6060436
SLC24A3,7.4496636,7.7543283,7.6512003,7.5513215,7.8110437,7.8750205,7.384208,7.387155
SLC24A4,3.954146533,3.5480818,3.759127067,4.378812667,3.5760937,3.5642204,3.312927933,3.185059
SLC24A5,11.567876,10.688331,10.676089,11.535086,11.242523,11.264828,10.63938,10.659427
SLC25A1,8.25622925,8.671942,8.6434925,8.279519,8.9516635,8.957055,8.59148215,8.6096575
SLC25A11,7.489536,7.3973885,7.4128013,7.5134797,7.974038,7.994637,8.02725,7.9794
SLC25A12,4.72314,6.6064754,6.583138,4.5513988,7.1641254,7.0300283,7.7036424,7.66343
SLC25A13,9.161382,9.097283,9.101079,9.1811705,9.7278815,9.746082,8.183922,8.200224
SLC25A14,5.24360535,5.0120222,5.078747,5.22242415,6.46702585,6.44521325,5.9036955,5.6812247
SLC25A15,9.043353,8.773954,8.797249,9.050781,8.041965,8.027011,7.8593574,7.8581142
SLC25A16,9.61418,8.605861,8.62651,9.621146,9.766626,9.727833,9.393653,9.42182
SLC25A17,9.166377,9.737979,9.787125,9.166921,9.5871315,9.550027,9.889252,9.851854
SLC25A18,6.159224,3.9023771,3.9014504,6.135554,4.2688975,4.202195,4.026422,4.31365
SLC25A19,5.5393004,5.9271865,5.803508,5.468674,6.463116,6.612116,5.983085,6.030565
SLC25A20,6.0185556,5.737824,5.753054,6.0176873,6.4346333,6.408704,5.610899,5.4876018
SLC25A21,7.554078,7.8163085,7.8464527,7.4658337,7.3075714,7.3442297,8.11702,8.040818
SLC25A22,4.288412,4.3277736,3.9719052,4.3323617,4.9203577,4.815246,4.520112,4.608537
SLC25A23,5.3761873,5.756827,5.9404154,5.492743,5.305489,5.2001867,5.5122857,5.687469
SLC25A24,5.10348235,4.61944385,5.0293112,4.94501665,6.761308,6.7460905,4.8568557,4.8655436
SLC25A25,4.9581485,4.1775405,4.4255255,4.6882645,4.7865767,4.89201275,4.2926235,4.34595835
SLC25A26,8.61165,9.34609775,9.3027565,8.608915,9.347122,9.33342,9.4064235,9.371673
SLC25A28,9.01735,8.680745,8.696473,8.972626,8.547882,8.55001,9.358318,9.363385
SLC25A3,10.607742,10.4245725,10.47074275,10.5649161,10.8719615,10.863305,11.063339,11.036303
SLC25A31,5.545668,5.9467015,5.867449,5.5991545,6.24672,6.2172117,5.8991327,5.818155
SLC25A36,10.0407365,9.267599,9.2853135,10.004092,9.21465,9.236207,9.0973515,9.108574
SLC25A37,8.52185725,6.9863255,7.13409875,8.573938,8.9777195,8.9661705,8.0526062,8.0659207
SLC25A39,8.240966667,7.975535833,7.9769081,8.188775667,7.579560467,7.624244833,7.868707433,7.898719867
SLC25A4,11.658929,11.967237,11.9786005,11.636229,11.8281,11.80502,12.1778555,12.169629
SLC25A40,6.5630136,8.436515,8.407619,6.521263,7.8015504,7.79743,7.9450893,7.9181576
SLC25A41,5.661368,5.1272774,5.3878007,5.666081,5.2547297,5.2726235,3.6752436,3.349858
SLC25A42,8.066973,7.6021614,7.5797653,8.034646,8.40888,8.471326,7.1733065,7.1199512
SLC25A43,9.233128,8.638825,8.639626,9.251444,8.77328,8.784289,9.6020565,9.55907
SLC25A44,6.064926,5.9772925,5.740429,6.0766506,6.0746737,6.1891046,6.1704,6.0862865
SLC25A45,6.2757745,6.3769775,6.40654065,6.50643015,5.83594985,5.9988156,6.54454135,6.46224175
SLC25A46,5.912074,6.8913126,6.866528,5.823197,8.306164,8.320029,7.6958117,7.6680837
SLC25A47,4.3209486,3.6367948,2.4315624,4.2899904,3.6130655,3.4454894,2.9080226,2.80081
SLC25A48,7.3021474,7.696632,7.704235,7.3138175,7.5104284,7.5194535,6.6845937,6.6575117
SLC25A53,8.3252116,7.5419863,7.40792575,8.3973122,7.51481815,7.47524185,7.29019485,6.92801735
SLC26A2,4.2238073,4.1692157,4.218228,4.5188217,5.4494314,5.3485947,4.7401924,4.556789
SLC26A3,5.3334823,6.7917185,6.772674,5.2892203,6.154621,6.2304664,5.672589,5.6583734
SLC26A4,5.3822803,6.162165,5.8602843,5.1254244,6.147901,6.1210647,6.0467863,5.913983
SLC26A5,5.877603,6.4030553,6.36815235,6.09305645,5.4187615,5.391633,5.645123,5.67559325
SLC26A6,6.903035325,7.140426725,7.288532325,6.88286625,6.47076025,6.42756815,6.54589905,6.4117878
SLC26A7,4.2667613,3.8507576,2.4315624,3.518405,5.049736,5.0466566,4.7016096,4.5588646
SLC26A8,4.2462497,4.554333,4.3767276,3.5776608,3.5423348,3.1639624,3.7635477,3.580389
SLC27A1,5.682515,5.3859644,5.6218452,5.628589,6.0604315,6.027347,5.153257,5.009541
SLC27A2,5.81306505,6.2305907,6.1965787,5.81688465,8.0939057,8.12709115,6.42793655,6.394003
SLC27A3,7.665203,7.745761,7.795134,7.712164,7.5164657,7.470775,6.9403715,6.8689938
SLC27A4,6.7019305,6.788537,6.7892265,6.705131,6.625466,6.7212496,6.61006,6.527766
SLC28A1,5.67870985,4.8990985,5.09500165,5.86309185,4.70536925,4.5088135,4.9702175,4.9257345
SLC28A3,4.322468,5.6255755,5.5286403,4.374111,3.484735,3.5719233,3.7403207,3.6228983
SLC29A1,7.7442756,8.193522,8.183037,7.7905374,9.505148,9.498405,8.488885,8.467096
SLC29A2,7.5056145,6.849021,6.9544177,7.51301085,6.8449317,6.8818205,6.48722885,6.37302385
SLC29A3,6.572700775,6.13995135,6.27397685,6.312768475,6.524604,6.5762752,6.3530112,6.303692975
SLC2A1,8.888073,12.287311,12.285082,8.85441,14.972013,14.961584,12.437749,12.367304
SLC2A10,5.9805408,4.325538,3.877272,5.973791,5.613175,5.744648,4.994702,4.6221867
SLC2A11,8.545868,8.425899,8.404688,8.513196,8.133083,8.093003,8.144197,8.075685
SLC2A12,6.2932506,7.0521173,7.123461,6.233502,6.9052277,6.94954,6.684229,6.695513
SLC2A3,5.8339744,7.120178,6.9636836,5.9227614,5.867828,5.6776733,8.393528,8.344967
SLC2A5,9.3747692,9.41314875,9.46972975,9.3853657,9.14342975,9.14111275,8.8115767,8.8151463
SLC2A6,6.69725765,6.4437228,6.34795095,6.5687915,6.2855777,6.23983315,7.0291226,6.9215498
SLC2A8,10.059757,8.656783,8.654306,10.059393,8.055719,7.9949384,8.932263,8.917616
SLC2A9,5.5344176,5.71814565,5.80633855,5.5073995,5.64523235,5.5906027,5.57929525,5.59583995
SLC30A1,8.333703,8.831472,8.879538,8.328093,10.86404,10.857833,9.31028,9.331001
SLC30A10,2.76616,3.52853595,3.57466415,2.4148831,7.390001,7.34677625,5.6064885,5.55957525
SLC30A2,5.3303482,5.8315057,5.7921635,4.94833585,4.63431275,4.7012745,5.892903,5.82763745
SLC30A3,6.6063056,7.000147,6.919447,6.6993847,6.0749598,6.068878,6.24335,6.215163
SLC30A5,6.394796,6.884003,6.716882,6.497695,8.6402215,8.6269695,7.79501185,7.73346165
SLC30A6,6.080843175,5.9620211,5.934170125,6.02595695,6.5140186,6.497060775,5.898196925,5.883815425
SLC30A7,6.1677837,6.628992,6.547392,6.146088,6.36319,6.2742143,6.615091,6.6300664
SLC30A8,4.1263914,4.9137195,4.90887235,3.82421505,3.50708135,3.790981,4.3633654,4.42698035
SLC30A9,8.595042,8.976744,9.000564,8.559056,10.693435,10.674413,9.880704,9.890168
SLC34A1,8.47327,8.027827,8.047428,8.493969,8.030221,8.049379,8.067242,8.070818
SLC34A2,7.00028995,7.1607709,7.0992477,7.0088862,6.7375772,6.72816425,6.626517,6.6312995
SLC34A3,6.453602,6.489587,6.5264587,6.494332,5.8065405,5.86034,6.3812227,6.4823747
SLC35A2,7.2987876,7.5145398,7.451432433,7.399255433,6.982670467,7.041021,7.405947,7.327310667
SLC35A5,7.5926766,7.3751073,7.3792768,7.5415883,8.636341,8.665436,8.986412,8.962025
SLC35B1,13.925134,13.744978,13.769537,13.933568,14.690139,14.724089,14.087234,14.115054
SLC35B2,7.30426,7.4175663,7.5615225,7.4337673,7.897585,7.863669,7.198081,7.0947905
SLC35B4,8.813069,8.944889,8.961441,8.782553,8.38597,8.410791,8.582278,8.542317
SLC35C1,3.8229642,4.51447985,4.60713195,3.8712697,4.65206135,4.57975365,3.90880875,3.8064418
SLC35C2,7.0870795,6.83195875,6.8578085,7.0490802,7.5544617,7.4993043,6.7790507,6.8162395
SLC35D1,9.616329,9.075384,9.075737,9.600501,10.041742,10.030251,9.099858,9.073383
